lat,lon
51.48129160000001,-0.4510112
51.474005,-0.4509991
51.47819910000001,-0.4460810000000001
51.47819910000001,-0.4460810000000001
51.4741456,-0.4515622
51.4801463,-0.4411027
51.479669,-0.4410238
38.78177460000001,-9.1375444
38.7744221,-9.1291947
38.771939,-9.1289106
38.7694328,-9.1244026
38.74298710000001,-9.1477802
38.7128158,-9.139833099999999
38.7110495,-9.1397388
38.71192420000001,-9.1374341
38.711283,-9.138796800000001
38.707192299999996,-9.1368245
38.7096234,-9.1306099
38.715637,-9.1205578
38.7143626,-9.1306584
38.7143734,-9.134548599999999
38.712536,-9.133149900000001
38.71197700000001,-9.141787800000001
38.71383400000001,-9.1344059
38.7124623,-9.133155699999998
38.713181299999995,-9.1353435
38.7127963,-9.136014300000001
38.711812200000004,-9.1372845
38.711796899999996,-9.137317699999999
38.7118745,-9.1373306
38.7119086,-9.137345199999999
38.7118862,-9.1373517
38.711871200000004,-9.137317800000002
38.7118761,-9.1373146
38.7118605,-9.137332
38.7118783,-9.1373423
38.711888099999996,-9.1373381
38.711888,-9.137336300000001
38.711864,-9.137323599999998
38.7118701,-9.1373246
38.7118691,-9.137326
38.7118984,-9.1373365
38.71190170000001,-9.1373634
38.7119172,-9.137360000000001
38.711864,-9.1373269
38.7118984,-9.1373325
38.7118599,-9.1373306
38.7118624,-9.1373252
38.71190120000001,-9.1373462
38.7119,-9.1373414
38.711841899999996,-9.137305900000001
38.7118694,-9.1373598
38.7118745,-9.137277099999999
38.7118599,-9.1373605
38.7118716,-9.1373753
38.7118391,-9.1373052
38.714283200000004,-9.139726699999999
38.71407070000001,-9.1220166
38.7236556,-9.1152921
38.7249729,-9.1149007
38.72521939999999,-9.1149853
38.72310750000001,-9.1133736
38.7139855,-9.1220591
38.7068412,-9.145749499999999
38.697187899999996,-9.201723800000002
38.697929200000004,-9.205809599999998
38.6944173,-9.2046919
38.70023920000001,-9.2047133
38.6991942,-9.205035699999998
38.6979296,-9.2058097
38.693779600000006,-9.2063634
38.6934236,-9.211898800000002
38.6919442,-9.215560499999999
38.6933087,-9.2153549
38.692087799999996,-9.2152758
38.694590999999996,-9.2044774
38.7025124,-9.1805038
38.70634520000001,-9.1485781
38.7099732,-9.1365704
38.7084192,-9.136322300000002
38.7084872,-9.1360221
38.7084677,-9.1362298
38.7121451,-9.1375105
38.713462,-9.139126
38.711902200000004,-9.1373228
38.7118754,-9.1373319
38.7118706,-9.1373373
38.7118818,-9.1372978
38.711855799999995,-9.1373144
38.7126314,-9.137655699999998
38.7118513,-9.1373304
38.71142570000001,-9.1375604
38.7114167,-9.137544300000002
38.711955700000004,-9.137407000000001
38.7118752,-9.137303900000001
38.7118807,-9.137370599999999
38.7118811,-9.1373132
38.71186820000001,-9.137282199999998
38.7118545,-9.1373102
38.7118458,-9.1372971
38.7118342,-9.1372666
38.7118744,-9.137336900000001
38.7118606,-9.1372976
38.71189129999999,-9.1373243
38.711891200000004,-9.1373147
38.7118725,-9.137329800000002
38.7118619,-9.1373299
38.711879700000004,-9.1373259
38.711865100000004,-9.1373191
38.7118551,-9.1373139
38.7118624,-9.1373238
38.7118485,-9.1373063
38.7118506,-9.1372903
38.71182320000001,-9.1372686
38.71186820000001,-9.1373055
38.711842,-9.137305
38.7119013,-9.1373779
38.7135442,-9.13725
38.7147339,-9.140701199999999
38.71472410000001,-9.140875300000001
38.7309823,-9.1690712
38.7616021,-9.2450257
38.79755820000001,-9.3409997
38.799727000000004,-9.3852125
38.7969485,-9.3907658
38.7893195,-9.3923114
38.787489,-9.3905445
38.80117120000001,-9.4251031
38.7874886,-9.3905446
38.79307100000001,-9.2858255
38.8014593,-9.371787199999998
38.8054581,-9.3619194
38.81661070000001,-9.408499800000001
38.7882049,-9.3880175
38.7995682,-9.3854593
38.797314,-9.387920699999999
38.7686867,-9.2999259
38.7472838,-9.213838800000001
38.7147515,-9.1406741
38.71394520000001,-9.1393509
38.71190870000001,-9.1373871
38.7118918,-9.137334599999999
38.7118537,-9.1372891
38.7119,-9.1373436
38.711853399999995,-9.137313
38.712026200000004,-9.1391325
38.7119202,-9.139068199999999
38.7134531,-9.140998
38.7135781,-9.1416879
38.7135533,-9.1417099
38.7106644,-9.1426067
38.7109381,-9.139840699999999
38.711024200000004,-9.1373975
38.7118297,-9.1372975
38.7118239,-9.1373075
38.7118327,-9.1373168
38.7118219,-9.137277000000001
38.7118229,-9.137273
38.711828000000004,-9.1372794
38.7118594,-9.1373493
38.711865700000004,-9.137367999999999
38.7117906,-9.1372713
38.7118342,-9.1373073
38.7118746,-9.137303300000001
38.7118216,-9.1372386
38.7118547,-9.137367300000001
38.7118518,-9.1372974
38.7117759,-9.137272900000001
38.7118216,-9.137248199999998
38.7118034,-9.1372351
38.7118169,-9.137254800000001
38.7117997,-9.1372612
38.7123248,-9.137433999999999
38.7118349,-9.137256800000001
38.7117946,-9.137317900000001
38.7120571,-9.1411578
38.742017600000004,-9.1693804
38.7417655,-9.165693899999999
38.741758000000004,-9.165713199999999
38.7417875,-9.1656878
39.1183833,-8.913737800000002
39.27287570000001,-8.7121869
39.476521999999996,-8.634345300000001
39.6307531,-8.6811772
39.6287723,-8.695136
39.841085799999995,-8.718608
40.0204289,-8.5944898
40.2108693,-8.481383099999999
40.6091112,-8.5448192
40.86654179999999,-8.5589924
41.0621474,-8.5758203
41.1452665,-8.610441
41.1452814,-8.610412
41.1452681,-8.6103972
41.1490255,-8.6101426
41.1435023,-8.610101400000001
41.1384074,-8.6091067
41.1365312,-8.611296699999999
41.137714,-8.6133715
41.138666,-8.6156996
41.138315500000004,-8.613814199999998
41.13859520000001,-8.615299900000002
41.1407855,-8.6105422
41.144110999999995,-8.6103824
41.1452207,-8.6103923
41.145269299999995,-8.610399800000001
41.1452665,-8.610441
41.1453039,-8.6104046
41.1452847,-8.6104046
41.1451244,-8.6103765
41.1451871,-8.6103879
41.145206200000004,-8.610392800000001
41.1453191,-8.6104181
41.1451443,-8.610382699999999
41.14528320000001,-8.610411000000001
41.1451994,-8.6104004
41.14515770000001,-8.610407
41.145276700000004,-8.610419300000002
41.145255299999995,-8.610368699999999
41.145189200000004,-8.6103647
41.1452398,-8.6103903
41.1451999,-8.6103701
41.1452398,-8.6103903
41.145289899999995,-8.6104237
41.145201899999996,-8.610403699999999
41.1452902,-8.6104127
41.1451028,-8.610386300000002
41.145277899999996,-8.6103951
41.1451252,-8.6103913
41.14523300000001,-8.610358900000001
41.1459052,-8.610766400000001
41.1453112,-8.6104084
41.1453312,-8.6105021
41.1452405,-8.6104902
41.145283899999995,-8.6104007
41.14522589999999,-8.6104118
41.1452014,-8.6104695
41.145110100000004,-8.6103534
41.1451213,-8.6103766
41.1452763,-8.6104014
41.1452766,-8.610408
41.1458776,-8.6148362
41.1426424,-8.616916999999999
41.1403703,-8.610067800000001
41.1405684,-8.6140277
41.1372534,-8.6164138
41.1422426,-8.6211775
41.1372093,-8.6197198
41.136914600000004,-8.620218699999999
41.1435548,-8.613069
41.1400816,-8.615217699999999
41.1416982,-8.6064163
41.1373274,-8.616351400000001
41.144387,-8.611895500000001
41.1451646,-8.6108553
41.144850500000004,-8.610540499999999
41.14521729999999,-8.610515699999999
41.1520349,-8.6100353
41.1615277,-8.6308978
41.237025,-8.6656845
41.2364461,-8.6711649
41.23720529999999,-8.6721733
41.23587970000001,-8.6716752
41.3039111,2.1059314
41.2927229,2.0755827
41.289946,2.0645898999999996
41.2941432,2.0731769
41.3201247,2.090935
41.3771195,2.1516324
41.3771385,2.1510933
41.3770661,2.1512022
41.3770723,2.1512061
41.377043799999996,2.1512276000000004
41.3770794,2.1512247
41.3779885,2.152919
41.376003499999996,2.1491465
41.36621810000001,2.1537009
41.372141799999994,2.1509384
41.3786831,2.152787
41.3771314,2.1511082999999998
41.3771701,2.1507965
41.377162299999995,2.1510834
41.3770884,2.1507629
41.3770935,2.1507655
41.3770975,2.1511463
41.3805504,2.1538854
41.3806322,2.1525090000000002
41.37714329999999,2.1510132
41.37707320000001,2.1514639
41.3809076,2.1543650000000003
41.3883249,2.1596929
41.380447600000004,2.1739577999999997
41.3846963,2.1867123
41.3813242,2.1727949
41.3786362,2.1757598999999996
41.378635100000004,2.1757965
41.381429600000004,2.1802422000000004
41.3814159,2.1802462000000005
41.389382899999994,2.1708651000000003
41.3770763,2.1512071
41.3770911,2.1511755
41.3770723,2.1511749
41.377089700000006,2.1512032000000003
41.3770797,2.1511882
41.3771148,2.1507485
41.3771225,2.1507589
41.3770799,2.1507574000000003
41.377104700000004,2.1507392999999997
41.37709279999999,2.1507845000000003
41.377074900000004,2.1507436
41.3771613,2.150862
41.3797817,2.1579662
41.3801641,2.1559188
41.3771119,2.1510607999999998
41.37584860000001,2.1493109
41.3880427,2.1114748
41.3887061,2.1124853
41.389413299999994,2.1132551
41.38708070000001,2.1122172999999997
41.38707670000001,2.1122316000000003
41.3893617,2.1155752999999997
41.3856393,2.1128883
41.3790408,2.142772
41.375288299999994,2.1500491000000004
41.3754151,2.150232
41.3770715,2.1513833
41.377098,2.1512086
41.3804297,2.1472661
41.38114760000001,2.1457452
41.3813223,2.1531112
41.3801372,2.1521937
41.377089500000004,2.1509105
41.377088,2.1507327000000003
41.3771022,2.1507197
41.37708370000001,2.1507237
41.3770997,2.150746
41.377128799999994,2.1511797
41.3770761,2.1512057999999996
41.376168299999996,2.1505352
41.3877239,2.1821679
41.3861742,2.178146
41.3835227,2.1818196
41.3826482,2.1830837000000005
41.3860045,2.1830187999999997
41.38948370000001,2.1881876
41.3892687,2.1835529
41.38716220000001,2.1700956000000002
41.3839198,2.1609377999999997
41.377200099999996,2.1509523999999995
41.3751794,2.1496513999999998
41.3751794,2.1496513999999998
41.3784244,2.1559161000000002
41.3770722,2.1516574
41.377161,2.1511567000000005
41.3770767,2.1512219
41.379655799999995,2.1746671
41.3857346,2.1763771
41.3864853,2.1754263
41.386691,2.1751994
41.383236600000004,2.1599276
41.3770592,2.1511997000000003
41.3770965,2.1512287999999997
41.3804992,2.1539174
41.3799226,2.1524709
41.377072,2.1512284
41.377075,2.1512259
41.3714486,2.1422407000000003
41.3826705,2.1634567000000002
41.3826833,2.1634472000000002
41.38269260000001,2.1633617000000003
41.382661799999994,2.1634368
41.382645600000004,2.1634467999999996
41.382665700000004,2.1634832000000004
41.382669899999996,2.1634701
41.382667299999994,2.163451
41.38257720000001,2.1644284
41.3779089,2.1703523999999996
41.375782,2.168334
41.3751433,2.1559962
41.377091,2.1511839
41.377083,2.1512259
41.377071,2.1512066
41.3770696,2.1512116000000003
41.3770882,2.1511935
41.37708410000001,2.1511981
41.3770878,2.1511811
41.3770934,2.1511873
41.377069,2.1511985
41.3771109,2.1507641
41.3771011,2.1507651
41.3771088,2.1507452999999996
41.377090100000004,2.1511801
41.377101,2.151001
41.3832116,2.1599063999999997
41.3898505,2.168136
41.3916386,2.1649189
41.391525,2.1647144
41.391535,2.1647768
41.391836700000006,2.1650102
41.388782299999995,2.1666498
41.3920343,2.1615202
41.394984,2.1579856
41.391195700000004,2.1566475
41.391310600000004,2.1530533
41.39258220000001,2.1491597000000002
41.38092620000001,2.1371982999999997
41.3760052,2.1501197
41.3770958,2.1511972999999998
41.377128000000006,2.1508054
41.377119799999996,2.1508764
41.377081200000006,2.1512316000000005
41.3770451,2.151607
41.3762033,2.1500443
41.3770627,2.1512179
41.377112,2.1509763
41.375940299999996,2.153035
41.3749666,2.1695981
41.3744729,2.1695484
41.3770904,2.151214
41.3771161,2.1511544999999996
41.377911,2.1483206000000004
41.371348,2.141818
41.3920588,2.1807557999999996
41.390759100000004,2.187896
41.389550799999995,2.1839762
41.3715467,2.1820937000000002
41.390713500000004,2.1868653
41.3945166,2.1775312999999996
41.3894962,2.1839927
41.3836096,2.1817957000000003
41.3835285,2.1814883999999997
41.388211299999995,2.1796467999999996
41.381082299999996,2.1562302000000004
41.377115,2.1511681
41.37706170000001,2.1512395
41.3770838,2.1512512999999998
41.3771329,2.1511516
41.3788141,2.1491689999999997
41.3798904,2.1462336
41.3838321,2.1425542999999996
41.3836794,2.1425269
41.383431,2.1392819
41.3839872,2.1397351000000002
41.384061700000004,2.1395465
41.3822415,2.1358892999999997
41.38018579999999,2.1429751
41.3803926,2.1421984
41.377913899999996,2.1460174
41.3823185,2.1469374
41.3828458,2.1502135
41.3787107,2.1457325000000003
41.3787508,2.1458705
41.3787445,2.1458694
41.3787487,2.1458615
41.378731099999996,2.1457751
41.3880376,2.1113862
41.3879946,2.1111162999999995
41.3847765,2.1104196
41.37815560000001,2.1824348999999996
41.3793877,2.1872168999999997
41.3753468,2.1887455
41.3754907,2.1887724
41.3741429,2.1887312000000003
41.3741196,2.1887182000000003
41.374138099999996,2.188759
41.3743041,2.1889731
41.3743191,2.1892515
41.378223999999996,2.1880213
41.3785324,2.1800437
41.37533079999999,2.1500262
41.3782461,2.1470549
41.3787708,2.1458582
41.378735,2.1458606
41.378760799999995,2.1459235
41.3807453,2.148607
41.381275,2.1484611
41.37876470000001,2.1458441
41.378739,2.1457947999999996
41.3802283,2.1492617000000003
41.3787705,2.1458991000000003
41.378727500000004,2.1458169
41.3787171,2.1458174
41.37872120000001,2.145825
41.3787598,2.1458302000000002
41.3787458,2.1458597000000004
41.3787393,2.1458169999999996
41.3787286,2.1458172
41.37874179999999,2.1458464
41.383812899999995,2.1291321
41.3881618,2.1117328
41.387974,2.1114027
41.38790570000001,2.1114107000000004
41.38790570000001,2.1114107000000004
41.3882771,2.1118504000000002
41.3882554,2.1119220000000003
41.3882561,2.1119204
41.388255,2.111925
41.38790529999999,2.1114105
41.3880049,2.1115303
41.38614260000001,2.1116381
41.3857026,2.1171113
41.387110799999995,2.1178476
41.386776399999995,2.119224
41.3871597,2.1182912
41.3787675,2.1458787999999998
41.3761571,2.1389209
41.376168,2.1389745
41.377500399999995,2.1459167000000003
41.3787333,2.1458076
41.37872210000001,2.1457987000000003
41.37874220000001,2.1458435000000002
41.3787607,2.1458547
41.379224,2.1467062
41.374907,2.1440798
41.3767986,2.1460575
41.378729799999995,2.1458162
41.3787278,2.1457943999999998
41.378716299999994,2.1458125
41.378110299999996,2.1458367000000003
41.3747732,2.1490913
41.37089829999999,2.1496303
41.370491799999996,2.1491767000000004
41.37204970000001,2.1508894
41.3715502,2.1504336
41.3764935,2.1477356
41.3789534,2.1460887000000004
41.3787751,2.1458961
41.38032020000001,2.1492248
41.3787078,2.1458342
41.3787319,2.145859
41.378766399999996,2.1458492000000002
41.3793071,2.146604
41.3983691,2.1684677000000003
41.3953811,2.1600479
41.3957163,2.160428
41.3913813,2.161562
41.391502,2.1616862
41.3870177,2.1705633
41.3867894,2.1686021
41.3857312,2.1687122000000003
41.3792219,2.1466711
41.378766299999995,2.1458947999999998
41.3787679,2.1459241000000002
41.37877750000001,2.1459034
41.378735999999996,2.1458008
41.378722700000004,2.1458067
41.3758124,2.1482936
41.371975,2.1507717
41.37048,2.1467313
41.3693464,2.1524444
41.3732943,2.1512919
41.3767006,2.1501292999999997
41.3788195,2.1460092
41.37872670000001,2.145835
41.3787411,2.1458169
41.378738299999995,2.1458367999999997
41.378735999999996,2.145829
41.378745200000004,2.1457887
41.3792493,2.1465739
50.4893042,19.0983815
50.4492979,19.0605598
50.4487039,19.059497600000004
50.3284979,19.2424844
50.3063515,19.475674800000004
50.0973304,19.895394399999997
50.0897229,19.9181189
50.0689532,19.9463832
50.0629994,19.9398983
50.0623877,19.9349159
50.062600700000004,19.935191699999997
50.0625808,19.935131
50.0629921,19.9341694
50.06190150000001,19.9370671
50.062272799999995,19.9348871
50.062607299999996,19.935031600000002
50.0641357,19.9353627
50.027998600000004,19.2016098
50.0514717,19.213068
50.072535200000004,19.4339893
50.0340482,19.6125103
50.0357467,19.8359321
50.062745299999996,19.930684
50.06162,19.938063699999997
50.0623075,19.9356297
50.0633891,19.9334855
50.0625855,19.9350852
50.05557320000001,19.9355354
50.0537283,19.9343361
50.052294399999994,19.9349178
50.0536635,19.9292626
50.056137,19.931035100000006
50.05207410000001,19.93419312
50.0530535,19.929983800000002
50.0531695,19.931863500000002
50.0502566,19.937034699999998
50.0513223,19.9478283
50.0549321,19.9504634
50.0524154,19.9450718
50.0530348,19.9472086
50.0524154,19.9450718
50.0523377,19.9462202
50.0521869,19.9384723
50.06345579999999,19.9335342
50.0626014,19.9350544
50.0626415,19.9349326
50.0625873,19.935193100000006
50.062645700000004,19.9351438
50.0625931,19.9351967
50.06260220000001,19.9352347
50.0625795,19.9352284
50.062579799999995,19.935087600000006
50.06261129999999,19.9350737
50.0625873,19.935227800000003
50.0633651,19.9335892
50.0624976,19.935321300000002
50.0625866,19.9350964
50.0591644,19.9433121
49.9931846,20.0434783
49.9848481,20.0524206
49.993198299999996,20.041946499999998
50.0469364,19.9548284
50.0586907,19.944964499999998
50.061426000000004,19.9467827
50.061966,19.943045899999998
50.062774299999994,19.9346816
50.06251788,19.93862688
50.062037,19.938024300000002
50.0625578,19.9352175
50.0625781,19.9351276
50.062596,19.935067899999996
50.062567200000004,19.9351645
50.062582299999995,19.9351096
50.0626005,19.935031600000002
50.062581099999996,19.9351326
50.0624665,19.935072100000006
50.0630178,19.9340556
50.0620969,19.9369921
50.06455379999999,19.9406145
50.0619005,19.937693300000007
50.063046,19.9340562
50.063030299999994,19.9340581
50.064113299999995,19.9351826
50.0625609,19.935157
50.06325220000001,19.9336525
50.06258010000001,19.935132100000004
50.0625937,19.9351009
50.0625735,19.9351027
50.0626095,19.9350853
50.0625471,19.9351782
50.0625758,19.9352586
50.0625614,19.935112300000004
50.06202920000001,19.937283899999997
50.0688635,19.9493028
50.089150399999994,19.9089234
50.0718414,19.801448399999998
50.077506400000004,19.8091708
50.145956899999995,19.4649668
50.1543968,19.244136100000002
50.254720899999995,18.8870225
50.2736325,18.7294285
50.2736325,18.7294285
50.4622715,19.0815141
50.37368950000001,18.8892047
49.9005024,18.3465247
49.8213494,18.2090604
49.6636426,17.926755800000006
49.559495,17.7181638
49.450555,17.4190687
49.966878799999996,16.4022121
50.0418467,15.3950116
50.1212466,14.995289999999999
50.087729100000004,14.660600099999998
50.083450799999994,14.434048
50.07534310000001,14.4314492
50.074833500000004,14.444941
50.0767245,14.4541146
50.082104,14.448959799999999
50.082168599999996,14.449006400000002
50.0770296,14.4449532
50.0929545,14.3923636
50.086721600000004,14.3883489
50.08354110000001,14.395147699999999
50.0755166,14.424425
50.0747253,14.443853599999999
50.074819299999994,14.444916199999998
50.0747471,14.4448807
50.074788500000004,14.444928299999999
50.074818,14.4449218
50.07481660000001,14.4449259
50.0748114,14.4449142
50.0748023,14.444900699999998
50.0745157,14.44304
50.074625399999995,14.4446554
50.074801,14.444888199999998
50.074824299999996,14.444872
50.0748369,14.4449114
50.074773,14.444028099999999
50.080394399999996,14.4429016
50.0803509,14.443079999999998
50.0803951,14.4429035
50.0803224,14.443103
50.0803374,14.4431043
50.0802476,14.4434606
50.0804328,14.442878099999998
50.080439,14.442879099999999
50.080377,14.4429536
50.080395,14.442902100000001
50.0803926,14.4428732
50.0804316,14.442879399999999
50.0803467,14.443012099999999
50.0804398,14.442878599999998
50.080414399999995,14.442934699999999
50.080239399999996,14.4444573
50.077279,14.4461238
50.0770266,14.4427029
50.0748296,14.444881599999999
50.07481370000001,14.444894699999999
50.074339200000004,14.443799499999999
50.07437279999999,14.4432601
50.074850500000004,14.445009900000002
50.0753372,14.433354199999998
50.1015078,14.4977957
50.076828799999994,14.710014600000001
50.10882539999999,14.9214424
50.0257615,15.214198499999998
49.9617593,15.298554000000001
49.9675512,15.2771381
49.96204960000001,15.288215099999999
49.9597606,15.2904163
49.9598149,15.288848499999999
49.9482673,15.264785
49.9487304,15.261939600000002
49.9373516,15.2659212
49.9487304,15.261939600000002
49.9495698,15.261667600000001
49.9495804,15.268460999999999
49.94887070000001,15.2801565
49.9705236,15.3103109
50.0280826,15.2108136
50.0250402,15.2089936
50.071361100000004,14.8375136
50.085035999999995,14.570334299999999
50.0849244,14.437011199999999
50.0823119,14.4483479
50.08120020000001,14.451136199999999
50.0817268,14.452095199999999
50.0754659,14.4506584
50.0748771,14.444990599999999
50.074832799999996,14.4449038
50.0748441,14.4449497
50.07479910000001,14.4449386
50.0748568,14.4449527
50.0749316,14.445000400000001
50.0774726,14.4395288
50.08040670000001,14.4288721
50.0871494,14.4210324
50.09084489999999,14.4254652
50.090338700000004,14.416573300000001
50.094667,14.408625500000001
50.089290500000004,14.4071386
50.08703670000001,14.407390300000001
50.08710870000001,14.4151366
50.0748692,14.4450231
50.0744816,14.4383738
50.0644528,14.442178400000001
50.064484,14.4421166
50.0644839,14.442162900000001
50.0645209,14.442191500000002
50.0639021,14.4419381
50.067519,14.4396416
50.066412799999995,14.4412063
50.0642105,14.4415854
50.0642115,14.4415858
50.0642102,14.4415854
50.07702379999999,14.443408999999999
50.0826897,14.4474506
50.0808333,14.450710399999998
50.0770732,14.448727900000002
50.0747427,14.4448508
50.07491339999999,14.4449915
50.0748236,14.4449247
50.0748338,14.4449262
50.0809836,14.4075013
50.0861426,14.404133600000002
50.07837720000001,14.404063800000001
50.0712999,14.4043736
50.0524104,14.2921832
49.9711561,14.1036316
49.7863143,13.718423399999999
49.698620299999995,13.423219699999999
49.71359644,13.14887376
49.708167100000004,13.045332
49.66003641,12.55782719
49.3986061,11.8477583
49.4080691,11.2899446
49.309917799999994,10.989308900000001
49.260220399999994,10.547922900000001
49.16301872,9.37027094
49.157872999999995,9.3457177
48.8263821,9.170884800000001
48.783639799999996,9.180591699999999
48.7858451,9.1879941
48.6936721,9.4128045
48.5563514,9.273472300000002
48.528449,9.1404883
48.5182699,9.0580234
48.5228607,9.054922900000001
48.5228169,9.0549868
48.522814399999994,9.0549957
48.5228061,9.0549144
48.5227862,9.055112699999999
48.5227451,9.0549531
48.5227749,9.054864
48.522726299999995,9.0550239
48.5228211,9.054961500000001
48.52279470000001,9.054856800000001
48.5228094,9.054868800000001
48.5228121,9.0548662
48.5227953,9.0548425
48.5227946,9.054853300000001
48.5228565,9.0548493
48.5228155,9.054863000000001
48.5228494,9.054914300000002
48.5227956,9.0548521
48.52280220000001,9.054868199999998
48.5228203,9.0550253
48.52285870000001,9.0550944
48.5203773,9.0558252
48.5220967,9.0570606
48.5236203,9.054753999999999
48.5228305,9.0549427
48.52284,9.054964100000001
48.5228046,9.0548718
48.522809499999994,9.054869
48.52279470000001,9.0548606
48.5227297,9.0551674
48.522848100000004,9.054932800000001
48.5228828,9.0549506
48.5228336,9.055016199999999
48.5228405,9.0549887
48.5228012,9.0550126
48.5228354,9.0549996
48.5229001,9.055091800000001
48.5228153,9.054884800000002
48.522810799999995,9.0549703
48.5227999,9.0549754
48.522814600000004,9.054844000000001
48.522815,9.0548372
48.5228105,9.0548582
48.5228045,9.054810400000001
48.5228141,9.0548628
48.5228044,9.0548106
48.5228185,9.0548515
48.522802,9.0548713
48.522805700000006,9.054867100000001
48.5228089,9.054854800000001
48.5228091,9.0548632
48.5228145,9.054862
48.5224294,9.0558075
48.5191539,9.0575693
48.5166995,9.0466144
48.5120707,9.0412058
48.5108843,9.041840400000002
48.5093534,9.0359388
48.5152416,9.0430398
48.52056629999999,9.0495965
48.521559499999995,9.057807400000002
48.5219428,9.058713599999999
48.522247899999996,9.050579800000001
48.523922,9.0469881
48.5251118,9.051113800000001
48.5235745,9.0546606
48.5228271,9.0548593
48.522892299999995,9.0548834
48.522917,9.0550532
48.52280820000001,9.0548
48.5228798,9.0551196
48.52286229999999,9.0550666
48.522850299999995,9.054987400000002
48.522846,9.054887800000001
48.522833399999996,9.0548939
48.5228309,9.0548892
48.5228325,9.054888400000001
48.522842600000004,9.0548879
